millis,dt,v,a,watts,v_sh
211958,2025-01-19 18:54:16,5.072,0.027,0.138,0.003
211968,2025-01-19 18:54:16,5.072,0.064,0.323,0.006
211979,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
211990,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
211999,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212010,2025-01-19 18:54:16,5.088,0.028,0.144,0.003
212021,2025-01-19 18:54:16,5.088,0.028,0.144,0.003
212030,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212041,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212051,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212060,2025-01-19 18:54:16,5.088,0.082,0.415,0.008
212072,2025-01-19 18:54:16,5.080,0.082,0.415,0.008
212117,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212129,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212139,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212150,2025-01-19 18:54:16,5.088,0.028,0.142,0.003
212160,2025-01-19 18:54:16,5.072,0.033,0.166,0.003
212171,2025-01-19 18:54:16,5.072,0.042,0.215,0.004
212180,2025-01-19 18:54:16,5.088,0.042,0.216,0.004
212191,2025-01-19 18:54:16,5.088,0.029,0.147,0.003
212201,2025-01-19 18:54:16,5.088,0.029,0.147,0.003
212210,2025-01-19 18:54:16,5.088,0.029,0.147,0.003
212221,2025-01-19 18:54:16,5.088,0.029,0.149,0.003
212230,2025-01-19 18:54:16,5.088,0.029,0.149,0.003
212241,2025-01-19 18:54:16,5.088,0.029,0.147,0.003
212251,2025-01-19 18:54:16,5.088,0.029,0.147,0.003
212261,2025-01-19 18:54:16,5.080,0.029,0.146,0.003
212271,2025-01-19 18:54:17,5.080,0.083,0.423,0.008
212282,2025-01-19 18:54:17,5.088,0.029,0.149,0.003
212293,2025-01-19 18:54:17,5.088,0.029,0.149,0.003
212302,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212313,2025-01-19 18:54:17,5.088,0.030,0.151,0.003
212329,2025-01-19 18:54:17,5.088,0.030,0.151,0.003
212338,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212350,2025-01-19 18:54:17,5.088,0.029,0.149,0.003
212359,2025-01-19 18:54:17,5.088,0.043,0.218,0.004
212370,2025-01-19 18:54:17,5.072,0.043,0.217,0.004
212380,2025-01-19 18:54:17,5.072,0.032,0.162,0.003
212391,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212401,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212410,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212421,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212430,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212441,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212450,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212461,2025-01-19 18:54:17,5.088,0.029,0.147,0.003
212471,2025-01-19 18:54:17,5.080,0.080,0.408,0.008
212482,2025-01-19 18:54:17,5.088,0.080,0.409,0.008
212492,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212502,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212513,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212522,2025-01-19 18:54:17,5.088,0.028,0.140,0.003
212533,2025-01-19 18:54:17,5.088,0.028,0.140,0.003
212549,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212558,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212570,2025-01-19 18:54:17,5.088,0.050,0.254,0.005
212579,2025-01-19 18:54:17,5.072,0.027,0.138,0.003
212591,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212600,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212610,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212621,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212630,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212640,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212651,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212660,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212671,2025-01-19 18:54:17,5.072,0.027,0.138,0.003
212681,2025-01-19 18:54:17,5.072,0.027,0.138,0.003
212691,2025-01-19 18:54:17,5.088,0.072,0.366,0.007
212701,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212711,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212722,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
212732,2025-01-19 18:54:17,5.088,0.063,0.322,0.006
212742,2025-01-19 18:54:17,5.072,0.081,0.412,0.008
212753,2025-01-19 18:54:17,5.072,0.081,0.412,0.008
212763,2025-01-19 18:54:17,5.072,0.083,0.422,0.008
212774,2025-01-19 18:54:17,5.072,0.080,0.406,0.008
212784,2025-01-19 18:54:17,5.072,0.080,0.406,0.008
212795,2025-01-19 18:54:17,5.072,0.080,0.406,0.008
212806,2025-01-19 18:54:17,5.072,0.086,0.434,0.009
212815,2025-01-19 18:54:17,5.088,0.086,0.436,0.009
212826,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212837,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212846,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212857,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212868,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212878,2025-01-19 18:54:17,5.072,0.028,0.142,0.003
212889,2025-01-19 18:54:17,5.088,0.065,0.330,0.006
212898,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212909,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212920,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212929,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212940,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212951,2025-01-19 18:54:17,5.088,0.028,0.142,0.003
212960,2025-01-19 18:54:17,5.088,0.028,0.140,0.003
212971,2025-01-19 18:54:17,5.088,0.028,0.140,0.003
212981,2025-01-19 18:54:17,5.088,0.028,0.140,0.003
212991,2025-01-19 18:54:17,5.080,0.066,0.335,0.007
213002,2025-01-19 18:54:17,5.080,0.027,0.138,0.003
213012,2025-01-19 18:54:17,5.088,0.028,0.140,0.003
213022,2025-01-19 18:54:17,5.088,0.028,0.140,0.003
213033,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213050,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213058,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213069,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213116,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213127,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213138,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213147,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213158,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213168,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213178,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213188,2025-01-19 18:54:17,5.088,0.076,0.385,0.008
213199,2025-01-19 18:54:17,5.080,0.027,0.138,0.003
213209,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213220,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213229,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213240,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213251,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213260,2025-01-19 18:54:17,5.088,0.027,0.138,0.003
213271,2025-01-19 18:54:18,5.088,0.027,0.138,0.003
213281,2025-01-19 18:54:18,5.088,0.027,0.138,0.003
213290,2025-01-19 18:54:18,5.064,0.028,0.142,0.003
213302,2025-01-19 18:54:18,5.064,0.046,0.233,0.005
213312,2025-01-19 18:54:18,5.088,0.028,0.144,0.003
213322,2025-01-19 18:54:18,5.088,0.028,0.144,0.003
213333,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213343,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213353,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213364,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213374,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213385,2025-01-19 18:54:18,5.080,0.028,0.142,0.003
213395,2025-01-19 18:54:18,5.080,0.082,0.417,0.008
213406,2025-01-19 18:54:18,5.080,0.028,0.142,0.003
213415,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213426,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213436,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213446,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213457,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213467,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213477,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213488,2025-01-19 18:54:18,5.088,0.038,0.193,0.004
213498,2025-01-19 18:54:18,5.072,0.038,0.193,0.004
213509,2025-01-19 18:54:18,5.088,0.036,0.185,0.004
213519,2025-01-19 18:54:18,5.088,0.029,0.147,0.003
213529,2025-01-19 18:54:18,5.088,0.029,0.147,0.003
213539,2025-01-19 18:54:18,5.088,0.029,0.147,0.003
213550,2025-01-19 18:54:18,5.088,0.029,0.149,0.003
213559,2025-01-19 18:54:18,5.088,0.029,0.149,0.003
213570,2025-01-19 18:54:18,5.088,0.029,0.149,0.003
213581,2025-01-19 18:54:18,5.088,0.029,0.147,0.003
213590,2025-01-19 18:54:18,5.080,0.029,0.146,0.003
213601,2025-01-19 18:54:18,5.080,0.083,0.421,0.008
213610,2025-01-19 18:54:18,5.080,0.083,0.421,0.008
213621,2025-01-19 18:54:18,5.088,0.028,0.144,0.003
213630,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213641,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213652,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213661,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213672,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213682,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213692,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213703,2025-01-19 18:54:18,5.072,0.048,0.241,0.005
213713,2025-01-19 18:54:18,5.072,0.028,0.144,0.003
213724,2025-01-19 18:54:18,5.088,0.057,0.289,0.006
213734,2025-01-19 18:54:18,5.072,0.057,0.288,0.006
213745,2025-01-19 18:54:18,5.072,0.081,0.410,0.008
213754,2025-01-19 18:54:18,5.072,0.080,0.406,0.008
213765,2025-01-19 18:54:18,5.072,0.080,0.406,0.008
213776,2025-01-19 18:54:18,5.072,0.079,0.402,0.008
213785,2025-01-19 18:54:18,5.072,0.056,0.282,0.006
213797,2025-01-19 18:54:18,5.080,0.056,0.282,0.006
213807,2025-01-19 18:54:18,5.080,0.076,0.388,0.008
213818,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213828,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213839,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213848,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213859,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213870,2025-01-19 18:54:18,5.088,0.028,0.140,0.003
213879,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213890,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213900,2025-01-19 18:54:18,5.088,0.056,0.283,0.006
213910,2025-01-19 18:54:18,5.072,0.056,0.282,0.006
213921,2025-01-19 18:54:18,5.088,0.028,0.144,0.003
213930,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213941,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213950,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213960,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213971,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213980,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
213990,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214002,2025-01-19 18:54:18,5.072,0.028,0.142,0.003
214011,2025-01-19 18:54:18,5.072,0.028,0.142,0.003
214021,2025-01-19 18:54:18,5.088,0.068,0.348,0.007
214032,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214042,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214052,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214063,2025-01-19 18:54:18,5.088,0.028,0.144,0.003
214113,2025-01-19 18:54:18,5.072,0.064,0.323,0.006
214125,2025-01-19 18:54:18,5.088,0.050,0.252,0.005
214135,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214146,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214155,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214166,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214177,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214186,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214197,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214209,2025-01-19 18:54:18,5.072,0.028,0.142,0.003
214219,2025-01-19 18:54:18,5.072,0.080,0.406,0.008
214230,2025-01-19 18:54:18,5.072,0.078,0.398,0.008
214240,2025-01-19 18:54:18,5.072,0.078,0.398,0.008
214250,2025-01-19 18:54:18,5.072,0.031,0.156,0.003
214260,2025-01-19 18:54:18,5.088,0.028,0.142,0.003
214271,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214280,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214291,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214301,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214310,2025-01-19 18:54:19,5.088,0.073,0.370,0.007
214321,2025-01-19 18:54:19,5.080,0.073,0.370,0.007
214332,2025-01-19 18:54:19,5.080,0.028,0.142,0.003
214342,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214352,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214363,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214379,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214388,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214400,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214409,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214420,2025-01-19 18:54:19,5.072,0.050,0.254,0.005
214430,2025-01-19 18:54:19,5.088,0.050,0.254,0.005
214441,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214450,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214461,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214470,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214481,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214491,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214501,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214513,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214523,2025-01-19 18:54:19,5.088,0.081,0.413,0.008
214534,2025-01-19 18:54:19,5.080,0.028,0.142,0.003
214545,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214555,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214565,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214575,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214586,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214595,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214606,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
214616,2025-01-19 18:54:19,5.088,0.034,0.175,0.003
214626,2025-01-19 18:54:19,5.072,0.041,0.207,0.004
214637,2025-01-19 18:54:19,5.088,0.041,0.208,0.004
214647,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214657,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214667,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214678,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214688,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214698,2025-01-19 18:54:19,5.088,0.029,0.149,0.003
214708,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214719,2025-01-19 18:54:19,5.080,0.029,0.146,0.003
214729,2025-01-19 18:54:19,5.064,0.084,0.423,0.008
214740,2025-01-19 18:54:19,5.064,0.081,0.411,0.008
214749,2025-01-19 18:54:19,5.072,0.081,0.412,0.008
214760,2025-01-19 18:54:19,5.072,0.081,0.410,0.008
214770,2025-01-19 18:54:19,5.072,0.081,0.412,0.008
214780,2025-01-19 18:54:19,5.072,0.081,0.412,0.008
214790,2025-01-19 18:54:19,5.072,0.072,0.367,0.007
214801,2025-01-19 18:54:19,5.088,0.028,0.144,0.003
214810,2025-01-19 18:54:19,5.088,0.028,0.144,0.003
214821,2025-01-19 18:54:19,5.088,0.043,0.220,0.004
214830,2025-01-19 18:54:19,5.088,0.043,0.220,0.004
214841,2025-01-19 18:54:19,5.072,0.030,0.154,0.003
214850,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214861,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214871,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214881,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214892,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214902,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214913,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
214922,2025-01-19 18:54:19,5.080,0.029,0.148,0.003
214934,2025-01-19 18:54:19,5.080,0.084,0.429,0.008
214944,2025-01-19 18:54:19,5.072,0.082,0.418,0.008
214954,2025-01-19 18:54:19,5.072,0.082,0.418,0.008
214964,2025-01-19 18:54:19,5.072,0.080,0.408,0.008
214975,2025-01-19 18:54:19,5.072,0.082,0.416,0.008
214984,2025-01-19 18:54:19,5.072,0.082,0.416,0.008
214995,2025-01-19 18:54:19,5.072,0.041,0.209,0.004
215006,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
215015,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
215026,2025-01-19 18:54:19,5.088,0.054,0.273,0.005
215036,2025-01-19 18:54:19,5.072,0.054,0.272,0.005
215047,2025-01-19 18:54:19,5.088,0.029,0.149,0.003
215058,2025-01-19 18:54:19,5.088,0.029,0.149,0.003
215067,2025-01-19 18:54:19,5.088,0.029,0.149,0.003
215116,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
215124,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
215135,2025-01-19 18:54:19,5.088,0.029,0.147,0.003
215145,2025-01-19 18:54:19,5.088,0.083,0.423,0.008
215156,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215165,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215176,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215186,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215197,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215206,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215217,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215228,2025-01-19 18:54:19,5.088,0.060,0.305,0.006
215238,2025-01-19 18:54:19,5.072,0.060,0.304,0.006
215249,2025-01-19 18:54:19,5.072,0.028,0.142,0.003
215258,2025-01-19 18:54:19,5.088,0.028,0.142,0.003
215269,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
215280,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
215289,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
215300,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
215311,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
215320,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
215331,2025-01-19 18:54:20,5.072,0.028,0.142,0.003
215341,2025-01-19 18:54:20,5.072,0.028,0.142,0.003
215351,2025-01-19 18:54:20,5.072,0.079,0.400,0.008
215362,2025-01-19 18:54:20,5.072,0.076,0.388,0.008
215373,2025-01-19 18:54:20,5.072,0.076,0.388,0.008
215382,2025-01-19 18:54:20,5.088,0.031,0.157,0.003
215393,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
215409,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
215418,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
215430,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
215440,2025-01-19 18:54:20,5.088,0.070,0.354,0.007
215451,2025-01-19 18:54:20,5.080,0.029,0.148,0.003
215460,2025-01-19 18:54:20,5.088,0.029,0.149,0.003
215471,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215480,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215490,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215501,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215510,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215520,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215531,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215541,2025-01-19 18:54:20,5.072,0.029,0.146,0.003
215552,2025-01-19 18:54:20,5.072,0.055,0.280,0.006
215561,2025-01-19 18:54:20,5.072,0.055,0.280,0.006
215571,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215581,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215591,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215602,2025-01-19 18:54:20,5.088,0.029,0.149,0.003
215612,2025-01-19 18:54:20,5.088,0.029,0.149,0.003
215622,2025-01-19 18:54:20,5.088,0.029,0.149,0.003
215633,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215643,2025-01-19 18:54:20,5.088,0.080,0.405,0.008
215654,2025-01-19 18:54:20,5.080,0.080,0.404,0.008
215664,2025-01-19 18:54:20,5.088,0.029,0.149,0.003
215675,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215684,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215695,2025-01-19 18:54:20,5.088,0.029,0.149,0.003
215705,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215715,2025-01-19 18:54:20,5.088,0.029,0.147,0.003
215726,2025-01-19 18:54:20,5.088,0.040,0.201,0.004
215736,2025-01-19 18:54:20,5.064,0.080,0.407,0.008
215747,2025-01-19 18:54:20,5.072,0.080,0.408,0.008
215757,2025-01-19 18:54:20,5.072,0.083,0.422,0.008
215767,2025-01-19 18:54:20,5.072,0.080,0.408,0.008
215777,2025-01-19 18:54:20,5.072,0.080,0.408,0.008
215788,2025-01-19 18:54:20,5.072,0.079,0.400,0.008
215797,2025-01-19 18:54:20,5.072,0.079,0.400,0.008
215808,2025-01-19 18:54:20,5.080,0.084,0.425,0.008
215819,2025-01-19 18:54:20,5.080,0.027,0.138,0.003
215828,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215839,2025-01-19 18:54:20,5.080,0.027,0.138,0.003
215850,2025-01-19 18:54:20,5.080,0.081,0.410,0.008
215860,2025-01-19 18:54:20,5.088,0.081,0.411,0.008
215871,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215880,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215891,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215901,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215910,2025-01-19 18:54:20,5.088,0.028,0.140,0.003
215921,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215931,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215941,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
215952,2025-01-19 18:54:20,5.088,0.039,0.197,0.004
215962,2025-01-19 18:54:20,5.072,0.076,0.385,0.008
215974,2025-01-19 18:54:20,5.072,0.076,0.385,0.008
215984,2025-01-19 18:54:20,5.072,0.076,0.385,0.008
215995,2025-01-19 18:54:20,5.072,0.027,0.138,0.003
216006,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216016,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216026,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216037,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216046,2025-01-19 18:54:20,5.080,0.027,0.138,0.003
216057,2025-01-19 18:54:20,5.080,0.082,0.417,0.008
216068,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216116,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216124,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216136,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216145,2025-01-19 18:54:20,5.088,0.027,0.138,0.003
216156,2025-01-19 18:54:20,5.072,0.046,0.235,0.005
216166,2025-01-19 18:54:20,5.072,0.028,0.144,0.003
216177,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
216188,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
216197,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
216208,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
216219,2025-01-19 18:54:20,5.088,0.028,0.144,0.003
216228,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
216239,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
216250,2025-01-19 18:54:20,5.088,0.028,0.142,0.003
216260,2025-01-19 18:54:20,5.080,0.076,0.384,0.008
216271,2025-01-19 18:54:21,5.088,0.076,0.385,0.008
216280,2025-01-19 18:54:21,5.088,0.076,0.385,0.008
216290,2025-01-19 18:54:21,5.088,0.028,0.144,0.003
216301,2025-01-19 18:54:21,5.088,0.028,0.144,0.003
216310,2025-01-19 18:54:21,5.088,0.028,0.144,0.003
216320,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216331,2025-01-19 18:54:21,5.088,0.029,0.149,0.003
216340,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216351,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216361,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216371,2025-01-19 18:54:21,5.072,0.058,0.292,0.006
216382,2025-01-19 18:54:21,5.088,0.029,0.149,0.003
216391,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216402,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216411,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216422,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216431,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216442,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216453,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216463,2025-01-19 18:54:21,5.072,0.029,0.146,0.003
216474,2025-01-19 18:54:21,5.072,0.068,0.347,0.007
216484,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216495,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216504,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216515,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216524,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216535,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216546,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216555,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216566,2025-01-19 18:54:21,5.088,0.067,0.340,0.007
216576,2025-01-19 18:54:21,5.080,0.029,0.148,0.003
216587,2025-01-19 18:54:21,5.088,0.029,0.149,0.003
216598,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216608,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216618,2025-01-19 18:54:21,5.088,0.029,0.147,0.003
216629,2025-01-19 18:54:21,5.088,0.028,0.144,0.003
216639,2025-01-19 18:54:21,5.088,0.028,0.142,0.003
216649,2025-01-19 18:54:21,5.088,0.028,0.142,0.003
